DEP/REG/ANNEE/SUPER_PLOMBE/SUPER_SANS_PLOMB/SUPER_SANS_PLOMB_95/SUPER_SANS_PLOMB_95_E10/SUPER_SANS_PLOMB_98/GAZOLE/FOD/FOL/GNR/GPL/CARBUREACTEUR/Unnamed: 14/SUPER_ETH_E85/Unnamed: 15
59/32/2019.0// 236024,09/  42999,772/ 125351,338/  51746,202/  962169,00/ 179352,095/2456/ 179563,911/29123/// 15926,7792/
60/32/2019.0// 102216,35/  31570,842/  45483,656/  21154,898/  427399,18/  62112,570/25/  50318,770/24684///  4006,9536/
62/32/2019.0// 160370,32/  37308,284/  76034,038/  39565,210/  863945,11/  86079,305/1302/ 111891,837/24340///  7462,7920/
80/32/2019.0//  69818,00/  10852,692/  39042,770/  16083,900/  346438,16/  62904,335/2835/  61065,136/17533///  3838,6392/
99/32/2019.0// 627507,46/ 139840,020/ 311479,394/ 141109,194/ 2892362,01/ 447989,425/8673/ 450710,872/111296/// 35078,8472/
8/44/2019.0//  24855,12/   7828,534/  10951,408/   5049,464/  150417,99/  27716,845/95/  21978,369/7563///  1025,7168/
10/44/2019.0//  39620,43/  10029,590/  18204,888/   9709,096/  197874,29/  29214,185/77/  43579,568/9256///  1676,8584/
51/44/2019.0//  76004,54/  17280,924/  38123,986/  16595,388/  415636,45/  57454,930/5888/  85580,904/14021///  4004,2376/
52/44/2019.0//  27776,27/   4970,728/  16111,650/   5698,592/  147985,05/  28042,170/55/  22448,808/7647///   995,2976/
54/44/2019.0//  69164,05/  16722,742/  37419,876/  13746,462/  299289,30/  77523,680/728/  66210,824/9261///  1274,9680/
55/44/2019.0//  17695,26/   4455,762/   8868,974/   3831,202/   99115,08/  23221,445/2476/  25849,846/6245///   539,3200/
57/44/2019.0//  89372,78/  20057,626/  50031,252/  16898,862/  346209,12/ 118054,105/3606/  56139,555/12108///  2385,0360/
67/44/2019.0// 138964,09/  31849,748/  65497,326/  39029,598/  455991,41/ 162630,390/2403/  62829,408/20183///  2587,4168/
68/44/2019.0// 106117,66/  30352,506/  50040,576/  23489,228/  352034,75/  95703,010/4625/  38154,323/12764///  2235,3456/
88/44/2019.0//  47731,99/  15053,080/  20695,654/  11385,270/  222822,92/  46576,400/2015/  37717,200/12410///   597,9856/
99/44/2019.0// 637302,17/ 158601,240/ 315945,590/ 145433,162/ 2687376,36/ 666137,160/21968/ 460488,806/111458/// 17322,1824/
44/52/2019.0// 219862,68/  49686,856/ 115979,534/  50126,786/  869519,99/ 146882,125/3373/ 186640,870/27437///  4069,4992/
49/52/2019.0//  89743,50/  19742,238/  44333,992/  23647,884/  438794,09/  54412,930/2564/  57301,124/38440///  2019,3848/
53/52/2019.0//  32144,54/  11064,776/  13971,422/   6579,192/  197889,32/  29435,575/4143/  46504,406/18019///   529,1544/
72/52/2019.0//  92361,09/  32807,974/  37010,804/  20430,734/  373861,98/  55286,660/1207/  41273,048/28869///  2111,5736/
85/52/2019.0//  87447,46/  34379,660/  32733,900/  17779,536/  463359,54/  81089,580/873/  95751,036/40128///  2554,3592/
99/52/2019.0// 521559,26/ 147681,504/ 244029,652/ 118564,132/ 2343424,91/ 367106,870/12160/ 427470,484/152893/// 11283,9712/
22/53/2019.0//  79301,64/  23854,714/  37233,322/  16330,024/  367417,03/  59224,360/3965/  58576,753/41369///  1883,5848/
29/53/2019.0// 122896,57/  54151,350/  46568,792/  20071,686/  461809,44/ 138151,585/1921/  68459,228/32184///  2104,7448/
35/53/2019.0// 140175,71/  31808,974/  74651,496/  30640,810/  644139,12/  56808,505/6663/  86409,724/30351///  3074,4344/
56/53/2019.0// 108326,52/  43152,212/  43463,826/  20102,840/  449206,37/  53600,040/4744/  57355,649/41132///  1607,6392/
99/53/2019.0// 450700,45/ 152967,250/ 201917,436/  87145,360/ 1922571,97/ 307784,490/17293/ 270801,355/145036///  8670,4032/
16/75/2019.0//  51668,72/  18114,534/  20876,140/  10845,440/  284054,39/  35188,335/8030/  43146,704/21990///  1832,6016/
17/75/2019.0// 117996,58/  28756,548/  55573,852/  30583,756/  454501,52/  59388,290/1893/  53200,772/37320///  3082,4272/
19/75/2019.0//  37302,86/  11321,186/  17695,028/   7716,128/  170050,09/  34165,885/791/  22629,251/10356///   570,5152/
23/75/2019.0//  17492,21/   8592,140/   5358,488/   3191,842/   75577,27/  28295,670/779/  20937,458/6739///   349,7432/
24/75/2019.0//  51734,26/  21878,470/  18968,568/   9224,174/  222759,63/  62278,190/200/  37065,901/22903///  1663,0456/
33/75/2019.0// 240500,51/  64272,552/ 115554,256/  49308,716/  822383,65/  50296,935/5914/  81398,889/30731/// 11364,9856/
40/75/2019.0//  64517,63/  28725,246/  24515,164/   9538,822/  250560,37/  19946,225/1461/  40804,446/29932///  1738,3952/
47/75/2019.0//  47226,59/  21958,168/  15374,462/   7923,698/  270655,98/  84421,415/170/  66973,095/22948///  1970,2640/
64/75/2019.0//  85010,02/  36615,718/  31324,052/  14873,704/  282653,93/  25107,485/372/  40420,680/23420///  2196,5456/
79/75/2019.0//  48761,18/  19847,836/  18272,672/   9364,700/  273235,80/  45294,535/3797/  46221,342/25179///  1275,9768/
86/75/2019.0//  56373,63/  14792,600/  27350,696/  12479,138/  259878,47/  61194,900/2429/  56753,363/23888///  1751,1992/
87/75/2019.0//  48857,16/  19067,580/  18962,352/   9615,042/  194557,42/  41642,445/723/  29491,949/11816///  1212,1896/
99/75/2019.0// 867441,36/ 293942,578/ 369825,730/ 174665,160/ 3560868,52/ 547220,310/26559/ 539043,852/267222/// 29007,8888/
9/76/2019.0//  18712,95/  10653,410/   4896,062/   2202,166/   75748,44/  10778,820/371/   8840,228/7239///   961,3088/
11/76/2019.0//  56011,76/  11782,798/  30996,898/  10688,412/  248254,60/  18622,955/392/  28876,137/9494///  2543,6504/
12/76/2019.0//  31167,57/  12446,948/  12386,120/   5343,392/  158944,25/  33554,105/0/  25672,493/9379///   991,1072/
30/76/2019.0// 100366,15/  34297,964/  46110,880/  15643,600/  361048,07/  46363,460/973/  30156,442/16181///  4313,7064/
31/76/2019.0// 185746,16/  50678,752/  91065,584/  35188,406/  645608,31/  37680,240/0/  41114,482/21139///  8813,4200/
32/76/2019.0//  21570,48/   7578,562/   9296,620/   3717,538/  104248,25/  26968,175/0/  33457,865/15502///   977,7600/
34/76/2019.0// 180664,28/  46846,218/  92324,250/  33690,276/  672746,64/  97725,940/1052/ 101294,601/17009///  7803,5336/
46/76/2019.0//  26636,48/   9468,300/  10919,514/   5507,746/  100464,44/  21435,960/7160/  10757,973/15333///   740,9248/
48/76/2019.0//  11234,29/   4428,752/   4258,182/   2131,422/   56627,78/  21512,010/556/   7742,203/5660///   415,9360/
65/76/2019.0//  29739,92/  14227,092/  10049,422/   4439,556/  119996,93/  19196,710/301/  18902,730/10364///  1023,8544/
66/76/2019.0//  65487,29/  24370,346/  27878,168/   9569,384/  227185,63/  19718,920/1539/  17024,481/12330///  3669,3936/
81/76/2019.0//  43204,41/  16770,546/  16502,370/   6732,742/  177044,55/  32311,955/4017/  25699,547/13031///  3198,7496/
82/76/2019.0//  31376,98/   9365,070/  13888,912/   6449,322/  172278,79/  22348,560/104/  24303,260/9433///  1673,6768/
99/76/2019.0// 801918,72/ 252914,758/ 370572,982/ 141303,962/ 3120196,69/ 408217,810/16465/ 373842,442/162094/// 37127,0216/
1/84/2019.0// 100125,67/  43851,586/  36820,698/  16787,048/  381570,95/  68096,015/4305/  31511,647/21036///  2666,3360/
3/84/2019.0//  47081,86/  20503,772/  16237,302/   9533,050/  234416,06/  39445,445/957/  37143,221/12231///   807,7384/
7/84/2019.0//  40223,40/  15899,418/  16018,706/   7302,912/  133148,93/  34348,405/1083/  10450,526/12598///  1002,3592/
15/84/2019.0//  17617,48/   8479,660/   6064,078/   2674,952/   80589,02/  24605,555/5623/  16922,110/10084///   398,7864/
26/84/2019.0//  91009,78/  24745,156/  45665,252/  17450,754/  406074,61/  54539,680/699/  37855,059/18064///  3148,6200/
38/84/2019.0// 174237,82/  56796,258/  81107,182/  32182,008/  638346,06/ 100493,315/3556/  40345,112/36256///  4152,3760/
42/84/2019.0//  90304,63/  30862,810/  40254,446/  16429,628/  378074,47/  56697,810/12311/  27391,757/16603///  2757,7488/
43/84/2019.0//  29711,88/  10185,656/  13553,100/   5357,600/  143095,29/  42949,660/0/  16800,701/8424///   615,5232/
63/84/2019.0//  98310,37/  23844,058/  48411,096/  20753,892/  374784,07/  66537,835/2229/  46048,997/16774///  5301,3216/
69/84/2019.0// 222900,80/  51075,170/ 123674,720/  42347,980/  870415,86/ 153556,780/7289/ 136310,076/28938///  5802,9280/
73/84/2019.0//  76186,85/  29672,890/  30679,882/  13693,404/  343905,86/  73092,500/2795/  32240,352/19931///  2140,6736/
74/84/2019.0// 145063,81/  47825,016/  68504,020/  26005,968/  453885,96/ 123650,540/1174/  38137,122/25629///  2728,8040/
99/84/2019.0//1132774,34/ 363741,450/ 526990,482/ 210519,196/ 4438307,15/ 838013,540/42021/ 471156,682/226568/// 31523,2152/
4/93/2019.0//  27226,65/   7967,654/  12140,588/   6563,726/   96928,39/  20129,590/287/   9444,685/10301///   554,6848/
5/93/2019.0//  24285,86/   6735,332/  11658,848/   5340,802/   90951,21/  25033,970/299/  10034,863/8778///   550,8824/
6/93/2019.0// 209086,90/  31095,762/ 113422,242/  62047,594/  430622,53/  41456,545/1101/  14029,503/16783///  2521,3016/
13/93/2019.0// 288747,19/  53788,010/ 163953,882/  60545,986/ 1016568,66/ 118495,195/22013/  81722,702/28693/// 10459,3160/
83/93/2019.0// 203696,64/  48275,676/ 100321,578/  48909,782/  530927,32/  39964,275/1920/  26343,081/28259///  6189,6088/
84/93/2019.0//  93434,13/  18628,242/  51423,488/  18374,718/  351990,08/  49364,055/699/  23756,418/15712///  5007,6832/
99/93/2019.0// 846477,39/ 166490,676/ 452920,626/ 201782,608/ 2517988,17/ 294443,630/26319/ 165331,253/108526/// 25283,4768/
2A/94/2019.0//  23894,01/  23894,008/      0,000/      0,000/   52445,35/   3357,185/433/   6685,928/16331///     0,0000/
2B/94/2019.0//  57650,29/  57650,292/      0,000/      0,000/  108751,40/   8453,380/0/   8062,259/6148///     0,0000/
99/94/2019.0//  81544,30/  81544,300/      0,000/      0,000/  161196,75/  11810,565/433/  14748,188/22479///     0,0000/
FR/FR/2019.0//8425666,47/2342648,044/4003061,968/1818306,022/32294803,60/5300734,010/214858/4260519,197/1676043/7124624.0//261650,4384/
